OBJECTID,STREETSEGID,SSD_ID,SOURCEID,ROUTETYPE,ROUTE_ID,SNOWZONE,AGENCY,BEGINMEASURE,ENDMEASURE,SNOWAREA,SHAPE_Length
4507,7087,3009361973309622012,30936310,Primary,64,7,DPW,0,78.777916,,78.777937
4508,13240,4047970079615472012,44797120,NHS,M3,5,NHS,0,332.816197,502,332.816204
4509,6685,2074161522017704012,27416015,Secondary,45,10,DDOT,0,74.661035,,74.661035
4510,11399,1001401746318063012,10140127,Secondary,16,4,DPW,0,138.731036,,138.731034
4511,9108,3010402155820540010,31040000,NHS,M3,7,NHS,3764.889,3825.308702,,60.41982
4512,10281,1069810074421529012,16981220,NHS,M2,6,NHS,0,64.847367,601,64.847348
4513,10697,4000902076219562010,40090000,NHS,M5,5,NHS,0,849.201251,503,623.703251
4514,6246,1094051641218089012,19405427,NHS,M2,2,NHS,0,101.191938,202,101.191952
4515,3232,1025151503421515012,12515500,NHS,M2,1,NHS,0,163.611258,105,163.611244
4516,4837,1040042179521619012,14004530,NHS,M1,9,NHS,0,119.03885,,119.03885
4517,7525,2081442163217049012,28144460,Primary,39,10,DDOT,0,166.479208,,166.479229
4518,9208,3003701915419700012,30370030,Priority Hills, ,14,DPW,0,453.575325,1405,453.575343
4519,2874,4001501745517456012,40150000,NPS, ,5,NPS,0,71.815446,502,71.815429
4520,9480,1059601612020038012,15960363,Primary,20,2,DPW,0,40.86974,,40.869753
4521,7741,2081511791919974012,28151610,Secondary,60,13,DDOT,0,120.048593,,120.048591
4522,292,2064671721521489012,26467230,NHS,M5,11,NHS,0,1269.851428,,1269.851442
4523,4541,1001601793418517012,10160210,NHS,M1,4,NHS,0,114.493632,405,114.493615
4524,13000,2064672146519163012,26467000,NHS,M5,12,NHS,0,300.558378,,300.558407
4525,3527,1001601781417815012,10160730,NHS,M1,9,NHS,0,78.129258,902,78.12926
4526,6816,1000701653917176012,10070035,NHS,M5,5,NHS,0,101.864856,502,101.864846
4527,9094,1001602054617404012,10160760,NHS,M1,9,NHS,0,103.76814,901,103.768118
4528,6844,3069811956819569012,36981330,NHS,M3,7,NHS,0,131.826704,701,131.826697
4529,8072,1025151866818600012,12515280,NHS,M2,2,NHS,0,185.217533,205,185.217505
4530,5695,1094052174013690012,19405220,NHS,M2,3,NHS,0,124.749704,308,124.74972
4531,347,3017352026614978012,31735280,NHS,M3,7,NHS,0,120.951038,702,120.951035
4532,10176,3069811548319455012,36981315,NHS,M3,7,NHS,0,265.157562,701,265.157569
4533,6945,1001601961518083012,10160500,NHS,M1,9,NHS,0,118.483615,,118.483656
4534,7469,1001601996513470012,10160400,NHS,M1,9,NHS,0,118.835377,,118.835363
4535,2679,5031912069318076012,53191030,Secondary,54,12,DDOT,0,126.709996,,126.709982
4536,7746,1075271997718716012,17527490,Primary,5,1,DPW,0,72.553307,,72.553328
4537,11025,2002202150621473011,20220000,Primary,54,12,DDOT,0,92.745331,,92.745316
4538,8099,4059452019120192012,45945463,Secondary,69,8,DPW,0,89.285894,,89.285893
4539,8281,3063501947313993012,36350245,Secondary,63,7,DPW,0,87.257119,,87.257128
4540,6355,2037451881918820012,23745305,Priority Hills, ,11,DDOT,0,111.173378,1102,111.173397
4541,12589,2064221789521359012,26422565,Primary,35,10,DDOT,0,106.438028,,106.438013
4542,4162,1057911285522209012,15791615,Secondary,9,3,DPW,0,307.755823,,307.755819
4543,7800,3085541704120103012,38554425,Priority Hills, ,14,DPW,0,25.585352,1403,25.585355
4544,9916,1089891542817039012,18989200,Primary,24,6,DPW,0,154.902147,,154.902145
4545,11365,1094051813421019012,19405130,NHS,M2,3,NHS,0,94.041072,308,94.041058
4546,6898,1017811959119592012,11781580,Secondary,2,1,DPW,0,105.069869,,105.06982
4547,11945,1052062193020919012,15206070,Secondary,31,9,DPW,0,149.205636,,149.20562
4548,3980,1004102017718339012,10410555,Primary,5,1,DPW,0,109.657483,,109.657472
4549,9498,1077671339620756012,17767320,Priority Hills, ,3,DPW,0,259.769363,308,259.769366
4550,12920,1092432084118599012,19243810,Secondary,29,9,DPW,0,191.569007,,191.568982
4551,9604,2062461994521564012,26246150,Primary,48,11,DDOT,0,77.154332,,77.154297
4552,8341,1051222082621644012,15122360,Priority Hills, ,1,DPW,0,155.323371,104,155.323341
4553,7884,1036202013520136011,13620200,Narrow Road, ,4,DPW,0,123.435386,403,123.43537
4554,4923,1075331873821574012,17533450,Primary,11,3,DPW,0,93.239898,,93.23989
4555,10720,1059601910120099012,15960200,Primary,20,4,DPW,0,165.663722,,165.663685
4556,2808,1060642082721702012,16064360,Primary,2,1,DPW,0,143.512232,,143.512216
4557,9149,1056421869021847012,15642130,Priority Hills, ,9,DPW,0,74.390665,902,74.390677
4558,4902,2026911871818719012,22691170,Priority Hills, ,12,DDOT,0,77.250438,1202,77.250454
4559,1004,2023331594315944012,22333605,Priority Hills, ,10,DDOT,0,63.129918,1001,59.126887
4560,3101,1041341659117128010,14134000,Primary,35,10,DDOT,0,34.978457,,34.978455
4561,6541,1000901944218545012,10090180,Primary,18,5,DPW,0,82.600055,,82.600055
4562,5835,2059601550815641012,25960100,Secondary,53,12,DDOT,0,107.06265,,107.062658
4563,6622,3059602094521869012,35960150,Secondary,53,12,DDOT,0,140.423476,,140.423462
4564,5015,1001401877218038012,10140360,Secondary,16,4,DPW,0,90.430297,,90.430281
4565,6411,1059600054417296012,15960232,Primary,20,4,DPW,0,110.861284,,110.861277
4566,10853,1080081970419705012,18008260,Secondary,18,4,DPW,0,109.347054,,109.34704
4567,8649,2038091512814809012,23809100,Secondary,41,10,DDOT,0,173.284096,,173.2841
4568,3934,3057851797216225012,35785070,Primary,55,12,DDOT,0,105.890265,,105.890269
4569,2554,1009100992900175012,10910185,Secondary,13,4,DPW,0,43.583654,,43.583694
4570,7765,1047122089316971011,14712240,Priority Hills, ,3,DPW,0,126.401481,305,126.401478
4571,2621,1038870765417213012,13887550,Priority Hills, ,3,DPW,0,63.231324,302,63.23129
4572,9752,1048751682018385011,14875070,Primary,14,4,DPW,0,262.600621,,262.600634
4573,3769,3075661938315099012,37566100,Secondary,61,14,DPW,0,92.362075,,92.362087
4574,6887,2085211862419589012,28521045,Priority Hills, ,12,DDOT,0,92.634305,1202,92.634308
4575,1831,2081441658416585012,28144272,Primary,40,11,DDOT,0,119.744898,,119.744905
4576,501,1092691515715158012,19269523,Primary,4,1,DPW,0,19.605298,,19.605297
4577,12412,1052060085019159012,15206027,Secondary,31,9,DPW,0,93.737284,,93.737282
4578,10762,1021711469317147012,12171260,Priority Hills, ,3,DPW,0,1449.258495,303,1449.258529
4579,11032,3085542077905563012,38554422,Priority Hills, ,14,DPW,0,63.122435,1403,63.122402
4580,4533,3001101902217787010,30110120,Secondary,55,12,DDOT,0,210.434053,,210.434053
4581,6237,3019821246319315012,31982400,Priority Hills, ,14,DPW,0,132.985268,1403,132.985269
4582,200,1063761470814709012,16376560,Secondary,1,1,DPW,0,94.5908,,94.590822
4583,3828,2092621810318104012,29262160,Secondary,58,11,DDOT,0,71.885912,,71.885912
4584,8314,2019822059221712011,21982140,Secondary,54,12,DDOT,0,81.310073,,81.310089
4585,3128,1038611637716332010,13861230,Secondary,24,6,DPW,0,112.593821,,112.593779
4586,5936,3056222014920166012,35622460,Secondary,69,8,DPW,0,224.758522,,224.758535
4587,13587,1000501850722503012,10050070,Secondary,27,5,DPW,0,81.947055,,81.947076
4588,6551,1053752181016645012,15375180,Priority Hills, ,4,DPW,0,250.279965,401,250.279949
4589,3419,3063501602317758012,36350235,Secondary,63,7,DPW,0,119.77572,,119.775732
4590,5218,4048812184916689012,44881015,Secondary,69,8,DPW,0,105.594542,,105.594545
4591,6099,3057851500419022012,35785100,Primary,55,12,DDOT,0,98.215394,,98.21537
4592,5138,1057261576415907012,15726330,Priority Hills, ,3,DPW,0,209.863882,302,209.863873
4593,927,1088461683718208012,18846490,Priority Hills, ,3,DPW,0,83.421304,303,83.421226
4594,9732,1068902040218287010,16890150,Primary,13,4,DPW,0,103.658269,,103.658283
4595,5571,2024731728313674012,22473030,Primary,46,12,DDOT,0,76.264717,,76.264699
4596,11888,2032302123417849012,23230076,Narrow Road, ,10,DDOT,0,205.84715,1007,205.847154
4597,10933,1085471889120985012,18547130,Priority Hills, ,9,DPW,0,323.541375,907,323.541375
4598,7428,1080141775718638010,18014000,Secondary,31,10,DDOT,0,24.918857,,24.918852
4599,4617,1050891854818549012,15089180,NHS,M2,6,NHS,0,153.656588,601,153.656582
4600,951,1001601590415905012,10160350,NHS,M1,4,NHS,0,59.550293,401,59.550309
4601,4297,1025151444619416012,12515100,NHS,M2,6,NHS,0,145.377527,601,145.377546
4602,8401,1031331981015012010,13133186,NHS,M6,6,NHS,0,152.151645,601,152.151654
4603,6972,1064221638517843012,16422435,Primary,35,10,DDOT,0,79.30314,,79.303148
4604,7384,3000901642319935012,30090400,Priority Hills, ,8,DPW,0,119.004569,805,119.00458
4605,4867,3046731487818695012,34673144,Priority Hills, ,7,DPW,0,44.199395,706,44.199382
4606,4203,2006301603715292012,20630020,Secondary,60,13,DDOT,0,102.434994,,102.434966
4607,8787,4091201768018870012,49120015,NHS,M3,5,NHS,0,68.851853,503,68.851882
4608,12926,1042441985214922011,14244170,NHS,M2,6,NHS,0,195.386235,601,195.386261
4609,4223,1060640061621542012,16064140,NHS,M1,9,NHS,511.294,1826.667315,,1315.373728
4610,288,1069811741516233012,16981182,NHS,M2,6,NHS,0,140.014677,601,140.014684
4611,320,1025152151516434012,12515510,NHS,M2,1,NHS,0,145.218043,104,145.218049
4612,6802,1040041716416596012,14004293,NHS,M1,4,NHS,0,44.073385,403,44.073399
4613,9590,3069810057816856012,36981247,NHS,M3,7,NHS,0,78.076383,701,78.076381
4614,5814,1031421844819179010,13142200,NHS,M6,6,NHS,0,1045.125727,601,1045.125696
4615,4705,1025151860018601012,12515290,NHS,M2,2,NHS,0,116.304361,205,116.304389
4616,13281,1040041383016815012,14004210,NHS,M1,4,NHS,0,136.660191,403,136.660191
4617,11654,1001602050620449012,10160640,NHS,M1,9,NHS,0,106.695238,,106.695219
4618,12284,3069811570014759012,36981125,NHS,M3,12,NHS,0,189.43644,,189.43644
4619,7379,1094052000420737012,19405120,NHS,M2,3,NHS,0,94.315189,308,94.31514
4620,745,1025151573015731012,12515190,NHS,M2,4,NHS,0,93.301508,406,93.301518
4621,1715,2051801651316514011,25180770,NHS,M3,13,NHS,0,213.294236,,213.29425
4622,1409,1040041535415355012,14004645,NHS,M1,9,NHS,0,121.837352,,121.837331
4623,12911,1060641523916398012,16064320,NHS,M1,1,NHS,0,203.609867,103,203.609831
4624,6059,1001601881118812012,10160590,NHS,M1,9,NHS,0,99.346503,,99.346498
4625,91,1001401458814589012,10140070,NHS,M5,5,NHS,0,119.45457,502,119.454612
4626,2503,1025151617321062012,12515420,NHS,M2,2,NHS,0,133.792548,203,133.79254
4627,2806,1001601740417405012,10160765,NHS,M1,9,NHS,0,103.237479,901,103.237507
4628,1015,1001601595215953012,10160800,NHS,M1,9,NHS,0,91.86705,901,91.867067
4629,7829,2064671551418263012,26467120,NHS,M5,11,NHS,0,115.161536,,115.161523
4630,10279,1069810090315334012,16981240,NHS,M2,6,NHS,0,179.2392,601,179.23921
4631,9975,2051802155816682011,25180244,NHS,M3,14,NHS,0,496.906332,,496.906317
4632,10207,1025351901120844012,12535030,NHS,M5,5,NHS,0,108.607106,502,108.607082
4633,1912,5081250091100036012,58125090,NHS,M3,5,NHS,0,96.998083,,96.998058
4634,4618,2024731777314497010,22473050,Primary,46,12,DDOT,0,186.952885,,186.952878
4635,8094,2001301509020188012,20130290,Secondary,42,10,DDOT,0,118.868548,,118.868548
4636,6879,2036720029700767011,23672143,Primary,50,12,DDOT,0,107.039446,,107.039446
4637,11024,3059601870616994012,35960385,Priority Hills, ,7,DDOT,0,504.826508,701,504.826487
4638,2387,4033151696416965010,43315000,Priority Hills, ,8,DPW,0,118.450211,804,118.450197
4639,6922,1047841944917573010,14784355,Narrow Road, ,2,DPW,0,40.076955,204,40.076954
4640,6860,1057981818917023012,15798350,Priority Hills,,2,DPW,0,195.001762,204,195.001762
4641,10652,3061292033320295012,36129180,Secondary,66,8,DPW,0,109.5397,,109.539682
4642,12637,2001201895616897012,20120300,Secondary,43,10,DDOT,0,109.619509,,109.619492
4643,11260,3003002206722170012,30300305,Secondary,68,8,DPW,0,268.162821,,268.162821
4644,2997,1062532011819696012,16253310,Secondary,13,4,DPW,0,137.853453,,137.853448
4645,2199,1001701021916839012,10170755,Priority Hills, ,9,DPW,0,75.8914,901,75.891433
4646,5694,5031911780919996012,53191140,Secondary,54,12,DDOT,0,161.400486,,161.400486
4647,10830,3084632032820896012,38463120,Priority Hills, ,7,DPW,0,110.438216,706,110.438237
4648,4816,1001301485422125012,10130190,Secondary,17,4,DPW,0,79.021177,,79.021177
4649,11794,1087231472117577012,18723090,Primary,19,5,DPW,0,117.809698,,117.809729
4650,10987,1003302030820937010,10330150,Secondary,11,3,DPW,0,109.388165,,109.388174
4651,7643,1053492117621602011,15349130,Primary,22,5,DPW,0,201.430211,,201.430198
4652,3998,1092691711415369012,19269535,Primary,2,1,DPW,0,53.127664,,53.127666
4653,9331,1000732064520646010,10073500,Priority Hills, ,9,DPW,0,118.503836,909,118.503852
4654,557,2066751545515456012,26675020,Priority Hills, ,10,DDOT,0,254.000433,1001,254.000443
4655,11018,1003631988419885012,10363260,Narrow Road, ,3,DPW,0,119.21488,304,119.214835
4656,3791,1004601807517323012,10460220,Priority Hills, ,3,DPW,0,118.550686,303,118.550669
4657,5274,1024631937720916012,12463168,Secondary,15,4,DPW,0,75.916609,,75.916618
4658,7764,3001302212621335012,30130370,Secondary,68,8,DPW,0,145.92891,,145.92887
4659,12465,2015992108618428012,21599250,Primary,52,11,DDOT,0,56.653529,,56.653499
4660,7550,2060251972119797012,26025485,Priority Hills, ,13,DDOT,0,90.712414,1302,90.712427
4661,2190,3086511837416282012,38651010,Secondary,67,8,DPW,0,92.332057,,92.332083
4662,2743,3059451734317344012,35945307,Primary,67,8,DPW,0,59.932377,,59.93239
4663,8181,2008581845815417012,20858130,Narrow Road, ,12,DDOT,0,168.794021,1203,168.794005
4664,3005,2064222007800711010,26422551,Primary,35,10,DDOT,0,98.268286,,98.268282
4665,4341,1001701488718351011,10170181,Secondary,16,4,DPW,0,71.032011,,71.031994
4666,8848,1001401754614630012,10140270,Secondary,16,4,DPW,0,23.898062,,23.898061
4667,9760,1001802178515677012,10180360,Priority Hills, ,4,DPW,0,97.960598,401,97.960628
4668,12183,1002202116815230010,10220150,Primary,22,6,DPW,0,166.209188,,166.209207
4669,5146,2001201689815241012,20120320,Secondary,43,10,DDOT,0,110.086093,,110.086094
4670,10130,2015342082819146012,21534450,Primary,57,14,DPW,0,71.902401,,71.902384
4671,4084,1031982120114634012,13198787,Secondary,29,9,DPW,0,150.01303,,150.013041
4672,8142,3081511778116954012,38151400,Secondary,61,7,DDOT,0,120.104485,,120.104484
4673,4433,2031981560915610012,23198070,Secondary,60,13,DDOT,0,20.961201,,20.961212
4674,12122,1020991879221820012,12099290,Secondary,15,2,DPW,0,325.978524,,325.978507
4675,1500,2004601545816370012,20460101,Priority Hills, ,13,DDOT,0,118.113654,1302,118.113651
4676,3782,2059471680221507012,25947130,Secondary,51,12,DDOT,0,187.321141,,187.321129
4677,5781,1063761870517563012,16376320,Primary,7,3,DPW,0,63.674311,,63.674289
4678,4925,1000601873217881012,10060130,Secondary,18,5,DPW,0,147.980426,,147.980418
4679,4890,4059451871118257012,45945435,Secondary,69,8,DPW,0,105.020163,,105.020163
4680,9324,2079881991820641012,27988010,Priority Hills, ,10,DPW,0,35.253221,1001,35.253235
4681,2971,1075271933317091012,17527510,Primary,5,1,DPW,0,261.315282,,261.31525
4682,11621,1038411938921080012,13841460,Priority Hills, ,3,DPW,0,383.624189,303,383.624205
4683,2216,1000102087619931012,10010550,Narrow Road, ,10,DDOT,0,119.190296,1001,119.190312
4684,10028,1001502080020801010,10150270,Secondary,16,4,DPW,0,57.793813,,57.793813
4685,12761,2002401979222085012,20240380,Secondary,40,11,DDOT,0,118.581512,,118.581512
4686,4793,1092691654718339012,19269555,Primary,2,1,DPW,0,220.695385,,220.695373
4687,5823,1050891915217927012,15089050,Secondary,25,5,DPW,0,84.950177,,84.950193
4688,5626,3001131863218981012,30113320,Secondary,66,8,DPW,0,155.943096,,155.943095
4689,9851,2081441253917221012,28144220,Primary,40,11,DDOT,0,342.522781,,342.522774
4690,12110,1002202086821168010,10220140,Primary,22,6,DPW,0,118.747192,,118.747213
4691,8948,1000601836717678012,10060170,Secondary,18,5,DPW,0,47.758342,,47.758318
4692,404,2042441492914930012,24244070,Primary,51,12,DDOT,0,104.660228,,104.660258
4693,13117,1014431697915647011,11443410,Priority Hills, ,3,DPW,0,106.533675,305,106.533688
4694,1343,3014172194620629012,31417170,Narrow Road, ,12,DDOT,0,153.381836,1203,153.381867
4695,632,1034381533715338012,13438080,Secondary,26,5,DPW,0,90.800966,,90.800921
4696,11450,1024632145316930010,12463140,Primary,14,4,DPW,0,272.276759,,272.2768
4697,8456,1094051824420042012,19405447,NHS,M2,2,NHS,0,100.734121,201,100.734121
4698,11844,2061552089521555010,26155188,Secondary,58,11,DDOT,0,31.234314,,31.234277
4699,465,1015731498914990011,11573197,Priority Hills, ,4,DPW,0,68.43353,406,68.433487
4700,8904,1068382048720488012,16838311,Secondary,21,3,DPW,0,55.568886,,55.56889
4701,4045,1040041604216043012,14004299,NHS,M1,4,NHS,0,25.072528,403,25.072514
4702,11246,1040042107515075012,14004345,NHS,M1,4,NHS,0,23.076205,402,23.076191
4703,2533,1094051705717058012,19405320,NHS,M2,2,NHS,0,104.765355,204,104.765339
4704,10603,1040042054317335012,14004595,NHS,M1,9,NHS,0,27.288174,,27.288171
4705,1253,2051802153018394010,25180588,NHS,M3,13,NHS,0,141.479892,,141.479918
4706,7858,1057852197120004012,15785310,NHS,M2,3,NHS,0,141.14863,308,141.148579
4707,470,1091261476821554010,19126020,NHS,M2,6,NHS,0,59.989045,601,59.989011
4708,12933,1094052061416261012,19405355,NHS,M2,2,NHS,0,120.464504,204,120.464492
4709,3234,1025150048217646012,12515570,NHS,M2,1,NHS,0,65.120479,102,65.120492
4710,4361,1050891836418365012,15089210,NHS,M2,6,NHS,0,577.462344,601,577.462327
4711,10752,2064672148921493012,26467340,NHS,M5,11,NHS,0,1515.025248,,1515.025249
4712,8124,1064672146521477012,16467000,NHS,M5,5,NHS,0,48.195271,501,48.195261
4713,5024,5048461958121547011,54846615,NHS,M4,5,NHS,305.614,1749.199099,503,1039.657238
4714,8388,1040041584419196012,14004370,NHS,M1,10,NHS,0,143.315289,,143.315272
4715,2176,1040041681516816012,14004220,NHS,M1,4,NHS,0,111.051027,403,111.051026
4716,9401,1025152067217593012,12515120,NHS,M2,6,NHS,0,97.171971,601,97.171979
4717,7750,3009362020619557012,30936246,Primary,66,8,DPW,0,115.880689,,115.880666
4718,12812,2060582150920372012,26058060,Primary,43,10,DDOT,0,179.36198,,179.361971
4719,1109,3085540556316094012,38554423,Priority Hills, ,14,DPW,0,56.602721,1403,56.602742
4720,8737,2061161731620445012,26116393,Secondary,56,14,DPW,0,73.264053,,73.264031
4721,6651,1002101497118364011,10210095,Secondary,21,6,DPW,0,134.078925,,134.078936
4722,12897,1093082134718731012,19308470,Secondary,10,3,DPW,0,534.326451,,534.326424
4723,7114,2004801974819749012,20480105,Priority Hills, ,13,DDOT,0,116.201078,1302,116.201078
4724,8989,1047772035015861010,14777106,Primary,25,5,DPW,0,48.821607,,48.821647
4725,4721,2089111816718937012,28911010,Priority Hills, ,10,DDOT,0,128.730719,1004,128.730735
4726,6180,1016381509216700012,11638717,Primary,34,9,DPW,0,63.675398,,63.675423
4727,673,3061161566715381012,36116145,Secondary,63,7,DPW,0,45.922942,,45.922964
4728,5758,5048431917819179011,54843282,NHS,M6,6,NHS,0,81.819438,601,81.819435
4729,6461,1069811545416007012,16981135,NHS,M5,5,NHS,0,102.870369,502,102.87038
4730,6895,1040041565414670012,14004680,NHS,M1,9,NHS,0,140.691754,,140.691754
4731,5752,1025151573116454012,12515200,NHS,M2,4,NHS,0,116.228317,406,116.228313
4732,7942,1063762084016398012,16376533,NHS,M1,1,NHS,0,213.72199,104,213.722009
4733,6561,1025151645519457012,12515230,NHS,M2,4,NHS,0,34.401004,406,34.401019
4734,2711,1025151860120147012,12515295,NHS,M2,2,NHS,0,323.474034,205,323.474034
4735,212,3069811472414725012,36981080,NHS,M3,12,NHS,0,57.070553,,57.070523
4736,11827,1025152122717239012,12515525,NHS,M2,1,NHS,0,81.316239,104,81.31624
4737,2049,2051801557215573011,25180870,NHS,M3,13,NHS,0,165.498867,,165.498854
4738,7364,1050891445514446012,15089170,NHS,M2,6,NHS,0,81.21252,601,81.212508
4739,11364,1097372110418303012,19737000,NHS,M6,3,NHS,0,427.559449,,427.559418
4740,10185,1025152083815730012,12515187,NHS,M2,4,NHS,0,128.82995,406,128.82993
4741,396,1001601492114788012,10160667,NHS,M1,9,NHS,0,88.486945,,88.487001
4742,8164,1040042037518520012,14004358,NHS,M1,4,NHS,0,42.638295,402,42.638313
4743,3334,1047771771017711010,14777160,NHS,M2,6,NHS,0,171.499162,601,171.499193
4744,1929,1001601534015904012,10160345,NHS,M1,4,NHS,0,126.810414,401,126.810398
